order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
US-2021-100461,01/08/2021,01/12/2021,Standard Class,JO-15145,FUR-BO-10002545,1565.88,6,0,407.13
US-2021-137295,01/08/2021,1/13/21,Standard Class,VS-21820,OFF-AR-10001955,47.62,3,0.2,5.95
US-2021-100461,01/08/2021,01/12/2021,Standard Class,JO-15145,OFF-BI-10001460,106.05,7,0,49.84
US-2021-137295,01/08/2021,1/13/21,Standard Class,VS-21820,OFF-BI-10004236,30.83,7,0.7,-24.66
US-2021-137295,01/08/2021,1/13/21,Standard Class,VS-21820,TEC-PH-10004080,108.78,2,0.2,10.88
US-2021-126543,01/09/2021,1/13/21,Second Class,MF-17665,FUR-FU-10002445,15.17,2,0.2,3.79
US-2021-108882,01/09/2021,1/15/21,Standard Class,LA-16780,TEC-AC-10000420,349.95,5,0,118.98
US-2021-108882,01/09/2021,1/15/21,Standard Class,LA-16780,TEC-PH-10002726,377.93,9,0.2,141.72
US-2021-163937,01/10/2021,1/13/21,Second Class,JB-16000,FUR-FU-10000010,24.85,5,0,7.7
US-2021-116547,01/10/2021,1/17/21,Standard Class,KB-16585,FUR-FU-10000076,79.92,4,0,34.37
US-2021-116547,01/10/2021,1/17/21,Standard Class,KB-16585,TEC-AC-10002335,69.98,2,0,13.3
US-2021-141887,01/11/2021,1/15/21,Standard Class,MP-17470,FUR-FU-10002268,54.99,14,0.2,8.94
US-2021-126529,01/11/2021,1/13/21,Second Class,DE-13255,OFF-PA-10001166,15.55,3,0.2,5.44
US-2021-126529,01/11/2021,1/13/21,Second Class,DE-13255,OFF-PA-10003656,63.31,3,0.2,20.58
US-2021-126529,01/11/2021,1/13/21,Second Class,DE-13255,TEC-PH-10000148,15.59,2,0.4,-9.87
US-2021-133368,1/14/21,1/20/21,Standard Class,AG-10675,FUR-FU-10003374,315.78,8,0.2,31.58
US-2021-133368,1/14/21,1/20/21,Standard Class,AG-10675,OFF-PA-10004039,89.57,2,0.2,32.47
US-2021-140746,1/15/21,1/15/21,Same Day,RC-19825,FUR-TA-10002903,181.8,1,0.3,-15.58
US-2021-152072,1/15/21,1/19/21,Standard Class,Dp-13240,OFF-AR-10001573,4.66,2,0,1.35
US-2021-137848,1/15/21,1/21/21,Standard Class,WB-21850,OFF-BI-10002225,49.54,3,0.2,17.34
US-2021-137848,1/15/21,1/21/21,Standard Class,WB-21850,OFF-EN-10001137,16.52,4,0,7.6
US-2021-152072,1/15/21,1/19/21,Standard Class,Dp-13240,OFF-EN-10003040,52.34,2,0,24.6
US-2021-166912,1/15/21,1/17/21,First Class,BE-11335,OFF-PA-10001033,81.98,2,0,40.17
US-2021-137848,1/15/21,1/21/21,Standard Class,WB-21850,OFF-PA-10004285,60.12,9,0,28.86
US-2021-152072,1/15/21,1/19/21,Standard Class,Dp-13240,TEC-AC-10000844,254.97,3,0,91.79
US-2021-121755,1/16/21,1/20/21,Second Class,EH-13945,OFF-BI-10001634,11.65,2,0.2,4.22
US-2021-121755,1/16/21,1/20/21,Second Class,EH-13945,TEC-AC-10003027,90.57,3,0,11.77
US-2021-116736,1/17/21,1/21/21,Standard Class,CC-12430,FUR-FU-10004017,322.59,3,0,64.52
US-2021-106558,1/17/21,1/21/21,Standard Class,DL-13495,TEC-AC-10001142,316,4,0,31.6
US-2021-116736,1/17/21,1/21/21,Standard Class,CC-12430,TEC-AC-10002049,371.97,3,0,66.95
US-2021-116736,1/17/21,1/21/21,Standard Class,CC-12430,TEC-AC-10003628,29.99,1,0,13.2
CA-2021-155412,1/17/21,1/22/21,Standard Class,SC-20260,OFF-AR-10003183,6.68,2,0,2
US-2021-167339,1/21/21,1/23/21,Second Class,TD-20995,FUR-CH-10000785,1013.49,7,0.2,76.01
US-2021-167339,1/21/21,1/23/21,Second Class,TD-20995,FUR-CH-10004289,153.57,2,0.2,-5.76
CA-2021-115238,1/21/21,1/24/21,Standard Class,JW-15220,FUR-FU-10001025,24.3,5,0,10.45
CA-2021-115238,1/21/21,1/24/21,Standard Class,JW-15220,FUR-FU-10002445,9.48,1,0,3.79
CA-2021-115238,1/21/21,1/24/21,Standard Class,JW-15220,FUR-FU-10002960,31.4,5,0,13.19
CA-2021-115238,1/21/21,1/24/21,Standard Class,JW-15220,OFF-PA-10002689,6.48,1,0,3.11
CA-2021-115238,1/21/21,1/24/21,Standard Class,JW-15220,TEC-PH-10001300,209.5,10,0,58.66
US-2021-135923,1/22/21,1/28/21,Standard Class,CM-11935,FUR-BO-10002213,451.14,4,0.2,-67.67
US-2021-138079,1/22/21,1/28/21,Standard Class,AJ-10795,FUR-FU-10001475,109.9,5,0,37.37
US-2021-135923,1/22/21,1/28/21,Standard Class,CM-11935,FUR-FU-10002107,14.27,8,0.2,4.28
US-2021-135923,1/22/21,1/28/21,Standard Class,CM-11935,OFF-AP-10000692,64.86,4,0.2,6.49
US-2021-155180,1/22/21,1/29/21,Standard Class,TB-21280,OFF-BI-10004506,26.34,4,0.2,9.22
US-2021-111010,1/22/21,1/28/21,Standard Class,PG-18895,OFF-FA-10003472,7.56,6,0,0.3
US-2021-125850,1/22/21,1/28/21,Standard Class,FP-14320,OFF-LA-10003498,44.4,3,0,22.2
US-2021-125850,1/22/21,1/28/21,Standard Class,FP-14320,OFF-LA-10004484,20.65,5,0,9.5
US-2021-146318,1/22/21,1/27/21,Standard Class,MC-17275,OFF-PA-10003953,12.96,2,0,6.22
US-2021-148208,1/22/21,1/27/21,Standard Class,BT-11530,TEC-AC-10000171,55.18,3,0.2,15.86
US-2021-148208,1/22/21,1/27/21,Standard Class,BT-11530,TEC-PH-10004093,110.38,4,0.4,-20.24
US-2021-113656,1/23/21,1/29/21,Standard Class,CB-12415,FUR-FU-10000719,59.99,7,0,21.6
US-2021-165505,1/23/21,1/27/21,Standard Class,CB-12535,OFF-AR-10003477,8.04,6,0,2.73
US-2021-165505,1/23/21,1/27/21,Standard Class,CB-12535,OFF-ST-10001526,1564.29,13,0,406.72
US-2021-165505,1/23/21,1/27/21,Standard Class,CB-12535,TEC-AC-10002926,99.98,2,0,42.99
US-2021-109407,1/24/21,1/26/21,Second Class,HG-14965,OFF-BI-10000285,31.36,4,0,15.68
US-2021-168046,1/25/21,1/28/21,Second Class,JD-15895,FUR-FU-10000747,45.98,1,0,7.82
US-2021-168046,1/25/21,1/28/21,Second Class,JD-15895,FUR-TA-10001095,313.72,3,0.4,-99.35
US-2021-153346,1/25/21,1/27/21,First Class,TB-21355,OFF-AR-10000315,9.21,3,0,2.3
US-2021-168046,1/25/21,1/28/21,Second Class,JD-15895,OFF-BI-10003676,43.12,5,0.2,15.09
US-2021-153346,1/25/21,1/27/21,First Class,TB-21355,OFF-PA-10000007,18,5,0,8.28
US-2021-168046,1/25/21,1/28/21,Second Class,JD-15895,OFF-ST-10004337,428.68,7,0,0
US-2021-146437,1/28/21,02/01/2021,Second Class,HG-14965,OFF-AR-10000588,39.68,2,0,10.32
US-2021-166660,1/30/21,02/01/2021,Second Class,TB-21250,FUR-BO-10000468,48.58,1,0,7.77
US-2021-166660,1/30/21,02/01/2021,Second Class,TB-21250,FUR-CH-10001190,435.17,4,0.2,-59.84
US-2021-168032,1/30/21,02/03/2021,Standard Class,DF-13135,FUR-TA-10004256,626.1,3,0.5,-538.45
US-2021-164483,1/30/21,02/03/2021,Standard Class,JF-15490,OFF-BI-10000014,17.46,2,0.2,5.89
US-2021-168032,1/30/21,02/03/2021,Standard Class,DF-13135,OFF-BI-10000546,1.73,3,0.8,-2.68
US-2021-153661,1/30/21,1/31/21,First Class,SC-20725,OFF-BI-10004781,50.78,2,0.2,17.77
US-2021-153661,1/30/21,1/31/21,First Class,SC-20725,OFF-LA-10004689,26.01,9,0,12.22
US-2021-114944,1/30/21,02/04/2021,Standard Class,HE-14800,OFF-PA-10003892,156.51,4,0.2,52.82
US-2021-153661,1/30/21,1/31/21,First Class,SC-20725,OFF-ST-10000675,305.01,9,0,76.25
US-2021-168032,1/30/21,02/03/2021,Standard Class,DF-13135,TEC-PH-10004241,1439.97,4,0.2,144
US-2021-159891,1/31/21,02/06/2021,Standard Class,BF-11170,OFF-BI-10003527,1270.99,1,0,635.5
US-2021-158043,1/31/21,02/04/2021,Second Class,JK-15325,OFF-EN-10003134,23.36,2,0,11.68
US-2021-159891,1/31/21,02/06/2021,Standard Class,BF-11170,OFF-EN-10004483,125.36,8,0,58.92
US-2021-129238,1/31/21,02/04/2021,Standard Class,SC-20050,OFF-PA-10002764,56.7,5,0,27.78
US-2021-147970,1/31/21,02/02/2021,Second Class,AB-10150,OFF-PA-10003936,15.55,3,0.2,5.44
US-2021-129238,1/31/21,02/04/2021,Standard Class,SC-20050,TEC-PH-10004120,109.59,1,0.2,8.22
US-2021-154067,02/01/2021,02/07/2021,Standard Class,SM-20950,OFF-PA-10002254,105.52,4,0,48.54
US-2021-140809,02/01/2021,02/03/2021,First Class,CK-12760,OFF-ST-10002214,56.45,5,0,14.68
US-2021-158841,02/02/2021,02/04/2021,Second Class,SE-20110,FUR-FU-10001731,18.69,7,0,7.1
US-2021-144645,02/02/2021,02/08/2021,Standard Class,NS-18640,FUR-FU-10003601,73.78,2,0.6,-77.47
US-2021-158841,02/02/2021,02/04/2021,Second Class,SE-20110,OFF-BI-10002557,36.4,8,0,18.2
US-2021-147431,02/02/2021,02/07/2021,Standard Class,AB-10105,OFF-ST-10003994,117.96,2,0,5.9
US-2021-158841,02/02/2021,02/04/2021,Second Class,SE-20110,TEC-MA-10001127,8749.95,5,0,2799.98
US-2021-118514,02/03/2021,02/10/2021,Standard Class,LC-17050,FUR-CH-10000015,866.4,4,0,225.26
US-2021-117912,02/04/2021,02/08/2021,Standard Class,TB-21520,FUR-FU-10002088,14.37,2,0.2,3.95
US-2021-101189,02/04/2021,02/09/2021,Standard Class,JB-15400,OFF-ST-10004180,93.02,2,0,3.72
US-2021-150077,02/04/2021,02/10/2021,Standard Class,MS-17365,TEC-PH-10002890,90.48,2,0,23.52
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,FUR-BO-10004015,239.98,2,0,52.8
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,FUR-FU-10004091,18.84,3,0,7.16
US-2021-100993,02/05/2021,02/10/2021,Standard Class,AZ-10750,FUR-TA-10001095,557.73,4,0.2,6.97
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,OFF-EN-10003001,167.96,2,0,78.94
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,OFF-FA-10000053,9.45,5,0,0.19
US-2021-100993,02/05/2021,02/10/2021,Standard Class,AZ-10750,OFF-LA-10003223,14.73,3,0,7.22
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,OFF-PA-10000357,122.97,3,0,60.26
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,OFF-PA-10001289,348.84,9,0,170.93
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,OFF-PA-10003892,342.37,7,0,160.91
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,OFF-ST-10002344,80.98,1,0,1.62
US-2021-100993,02/05/2021,02/10/2021,Standard Class,AZ-10750,OFF-ST-10004340,186.54,3,0,50.37
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,OFF-ST-10004804,154.44,3,0,1.54
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,TEC-PH-10000215,104.85,3,0,28.31
US-2021-100993,02/05/2021,02/10/2021,Standard Class,AZ-10750,TEC-PH-10001448,159.97,4,0.2,-31.99
US-2021-108504,02/05/2021,02/05/2021,Same Day,PP-18955,TEC-PH-10003645,484.83,3,0,126.06
US-2021-125017,02/06/2021,02/11/2021,Standard Class,KB-16240,FUR-FU-10000723,132.22,4,0.2,-18.18
US-2021-106894,02/07/2021,02/07/2021,Same Day,CA-12265,OFF-LA-10001045,7.83,3,0,3.6
US-2021-161662,02/07/2021,02/09/2021,First Class,BE-11410,OFF-PA-10003465,30.35,2,0.2,10.62
US-2021-106894,02/07/2021,02/07/2021,Same Day,CA-12265,TEC-AC-10003063,100,4,0,21
US-2021-135461,02/07/2021,02/10/2021,Second Class,EB-13975,TEC-PH-10004094,623.96,5,0.2,39
US-2021-163048,02/08/2021,2/15/21,Standard Class,MH-17440,FUR-CH-10001270,241.5,4,0.3,0
US-2021-109344,02/08/2021,02/11/2021,Second Class,CH-12070,TEC-PH-10002624,1127.98,3,0.2,126.9
US-2021-112396,02/09/2021,2/13/21,Standard Class,JR-16210,TEC-AC-10003628,89.97,3,0,39.59
US-2021-112396,02/09/2021,2/13/21,Standard Class,JR-16210,TEC-AC-10004761,31.86,2,0,11.15
US-2021-164938,02/11/2021,2/13/21,First Class,PB-19210,TEC-PH-10004897,69.93,7,0,0.7
US-2021-110492,02/12/2021,2/14/21,First Class,JS-15880,OFF-BI-10003274,15.92,4,0,7.48
US-2021-110492,02/12/2021,2/14/21,First Class,JS-15880,OFF-ST-10003716,1350.12,6,0,175.52
US-2021-112942,2/13/21,2/18/21,Standard Class,RD-19810,OFF-PA-10004092,146.82,3,0,73.41
US-2021-134334,2/14/21,2/15/21,First Class,DK-13090,FUR-FU-10003274,10.56,6,0,4.65
US-2021-134334,2/14/21,2/15/21,First Class,DK-13090,FUR-TA-10002356,550.43,3,0.3,-47.18
US-2021-134334,2/14/21,2/15/21,First Class,DK-13090,OFF-AR-10001770,7.98,3,0,2.07
US-2021-146150,2/14/21,2/19/21,Standard Class,FM-14380,OFF-AR-10002240,264.18,7,0,68.69
US-2021-134334,2/14/21,2/15/21,First Class,DK-13090,OFF-PA-10000791,4.77,1,0,2.15
US-2021-162859,2/15/21,2/22/21,Standard Class,PG-18820,OFF-BI-10004519,398.35,3,0.2,124.49
US-2021-162859,2/15/21,2/22/21,Standard Class,PG-18820,OFF-FA-10000304,8.72,4,0,3.58
US-2021-134138,2/16/21,2/20/21,Standard Class,JD-15790,FUR-CH-10001545,227.96,2,0,36.47
US-2021-105781,2/16/21,2/20/21,Standard Class,JF-15565,FUR-CH-10001802,326.65,3,0.1,39.92
US-2021-168956,2/16/21,2/20/21,Standard Class,EA-14035,FUR-CH-10004754,62.96,3,0.3,-2.7
US-2021-108105,2/16/21,2/23/21,Standard Class,GW-14605,FUR-FU-10003773,318.08,4,0,34.99
US-2021-168956,2/16/21,2/20/21,Standard Class,EA-14035,OFF-AP-10004233,92.06,6,0.8,-225.56
US-2021-108105,2/16/21,2/23/21,Standard Class,GW-14605,OFF-BI-10002412,5.8,1,0,2.61
US-2021-168956,2/16/21,2/20/21,Standard Class,EA-14035,OFF-FA-10000304,6.98,4,0.2,1.83
US-2021-168956,2/16/21,2/20/21,Standard Class,EA-14035,OFF-PA-10000809,5.18,1,0.2,1.81
US-2021-105781,2/16/21,2/20/21,Standard Class,JF-15565,TEC-AC-10003628,89.97,3,0,39.59
US-2021-123274,2/19/21,2/24/21,Standard Class,GT-14710,FUR-FU-10004090,44.46,2,0,14.67
US-2021-101630,2/19/21,2/23/21,Second Class,CK-12760,OFF-LA-10004425,8.67,3,0,4.07
US-2021-106460,2/19/21,2/22/21,Second Class,GT-14710,OFF-PA-10001736,70.88,2,0,33.31
US-2021-123274,2/19/21,2/24/21,Standard Class,GT-14710,OFF-ST-10000736,242.94,3,0,9.72
US-2021-101630,2/19/21,2/23/21,Second Class,CK-12760,OFF-SU-10001664,25.71,3,0,6.68
US-2021-166485,2/20/21,2/27/21,Standard Class,AH-10210,OFF-PA-10004996,16.5,2,0.2,5.57
US-2021-168410,2/21/21,2/26/21,Standard Class,BV-11245,FUR-FU-10000629,68.95,5,0,28.96
US-2021-121447,2/21/21,2/22/21,First Class,EA-14035,FUR-FU-10001861,135.8,7,0,66.54
US-2021-139010,2/21/21,2/26/21,Second Class,MC-17635,OFF-BI-10000174,18.56,4,0.2,6.5
US-2021-139262,2/21/21,2/25/21,Standard Class,LC-16960,OFF-BI-10002026,34.86,2,0.7,-26.73
US-2021-139010,2/21/21,2/26/21,Second Class,MC-17635,OFF-BI-10002309,31.25,7,0.2,10.94
US-2021-139262,2/21/21,2/25/21,Standard Class,LC-16960,OFF-BI-10003727,3.76,3,0.7,-2.76
US-2021-168410,2/21/21,2/26/21,Standard Class,BV-11245,OFF-ST-10000036,296.37,3,0,80.02
US-2021-139262,2/21/21,2/25/21,Standard Class,LC-16960,OFF-ST-10001496,432.46,3,0.2,32.43
US-2021-139010,2/21/21,2/26/21,Second Class,MC-17635,OFF-ST-10001809,449.15,5,0,8.98
US-2021-139010,2/21/21,2/26/21,Second Class,MC-17635,TEC-AC-10004227,12.99,1,0,0.78
US-2021-168410,2/21/21,2/26/21,Standard Class,BV-11245,TEC-PH-10002583,39.98,2,0,2
US-2021-119025,2/22/21,2/28/21,Standard Class,PV-18985,OFF-AP-10001205,490.32,9,0,137.29
US-2021-143280,2/22/21,2/26/21,Standard Class,TZ-21580,OFF-FA-10000992,10.65,3,0,5.01
US-2021-143280,2/22/21,2/26/21,Standard Class,TZ-21580,TEC-AC-10003399,36.24,1,0,15.22
US-2021-143280,2/22/21,2/26/21,Standard Class,TZ-21580,TEC-PH-10002398,445.96,5,0.2,55.75
US-2021-144400,2/23/21,2/27/21,Standard Class,AC-10420,OFF-EN-10004386,57.58,3,0.2,21.59
US-2021-165015,2/25/21,2/27/21,Second Class,BD-11725,OFF-EN-10003134,46.72,5,0.2,17.52
US-2021-128706,2/27/21,03/02/2021,Standard Class,DW-13540,FUR-FU-10004053,16.19,2,0.6,-6.88
US-2021-102456,2/27/21,03/01/2021,First Class,DL-12865,OFF-AP-10004336,170.88,3,0,49.56
US-2021-101448,2/27/21,03/01/2021,Second Class,EB-13930,OFF-BI-10004738,56.82,3,0,28.41
US-2021-111283,2/28/21,03/04/2021,Standard Class,LC-16870,OFF-AR-10001615,111.1,7,0.2,8.33
US-2021-101623,2/28/21,03/06/2021,Standard Class,RR-19525,OFF-FA-10003495,36.48,6,0,18.24
US-2021-143819,03/01/2021,03/05/2021,Standard Class,KD-16270,FUR-TA-10001095,836.59,8,0.4,-264.92
US-2021-143819,03/01/2021,03/05/2021,Standard Class,KD-16270,OFF-PA-10003127,26.38,1,0,12.13
US-2021-143819,03/01/2021,03/05/2021,Standard Class,KD-16270,OFF-ST-10003208,362.92,2,0,105.25
US-2021-143819,03/01/2021,03/05/2021,Standard Class,KD-16270,TEC-MA-10003979,4899.93,7,0,2400.97
US-2021-151862,03/01/2021,03/08/2021,Standard Class,ON-18715,TEC-PH-10003535,159.98,2,0.2,14
US-2021-116799,03/03/2021,03/06/2021,First Class,JG-15310,FUR-CH-10004983,563.43,5,0.3,-56.34
US-2021-120005,03/03/2021,03/03/2021,Same Day,TS-21160,FUR-FU-10000672,35.28,3,0,12
US-2021-145730,03/03/2021,03/08/2021,Standard Class,CC-12220,FUR-TA-10004915,637.9,3,0.3,-127.58
US-2021-112123,03/03/2021,03/08/2021,Standard Class,BH-11710,OFF-BI-10001071,447.86,7,0,219.45
US-2021-145730,03/03/2021,03/08/2021,Standard Class,CC-12220,OFF-EN-10000483,36.6,3,0.2,11.9
US-2021-103982,03/03/2021,03/08/2021,Standard Class,AA-10315,OFF-FA-10001332,2.3,1,0.2,0.78
US-2021-116799,03/03/2021,03/06/2021,First Class,JG-15310,OFF-PA-10001892,42.78,7,0.2,15.51
US-2021-112123,03/03/2021,03/08/2021,Standard Class,BH-11710,OFF-PA-10001977,166.44,3,0,79.89
US-2021-103982,03/03/2021,03/08/2021,Standard Class,AA-10315,OFF-SU-10000151,3930.07,3,0.2,-786.01
US-2021-120005,03/03/2021,03/03/2021,Same Day,TS-21160,OFF-SU-10004782,25.35,3,0,7.61
US-2021-103982,03/03/2021,03/08/2021,Standard Class,AA-10315,TEC-AC-10002857,41.72,7,0.2,5.74
US-2021-145730,03/03/2021,03/08/2021,Standard Class,CC-12220,TEC-MA-10001016,287.91,3,0.4,33.59
US-2021-103982,03/03/2021,03/08/2021,Standard Class,AA-10315,TEC-PH-10000895,431.98,3,0.2,32.4
US-2021-112123,03/03/2021,03/08/2021,Standard Class,BH-11710,TEC-PH-10001557,479.95,5,0,129.59
US-2021-167759,03/03/2021,03/08/2021,Second Class,CC-12670,TEC-PH-10003171,134.85,3,0,37.76
US-2021-154053,03/04/2021,03/10/2021,Standard Class,MG-17890,OFF-AR-10003727,16.99,1,0,4.93
US-2021-164637,03/04/2021,03/08/2021,Standard Class,RD-19480,OFF-BI-10003876,128.4,3,0,64.2
US-2021-122518,03/04/2021,03/08/2021,Second Class,RF-19345,OFF-LA-10001641,10.08,4,0.2,3.53
US-2021-158358,03/04/2021,03/08/2021,Standard Class,EM-13810,TEC-AC-10002567,159.98,2,0,57.59
US-2021-165218,03/05/2021,03/11/2021,Standard Class,RW-19630,OFF-EN-10000056,149.35,3,0.2,50.41
US-2021-165218,03/05/2021,03/11/2021,Standard Class,RW-19630,OFF-ST-10001558,12.99,1,0.2,-0.81
US-2021-110898,03/06/2021,03/12/2021,Standard Class,LC-16870,FUR-FU-10003773,159.04,5,0.6,-194.82
US-2021-110898,03/06/2021,03/12/2021,Standard Class,LC-16870,FUR-TA-10000849,145.98,2,0.5,-99.27
US-2021-110898,03/06/2021,03/12/2021,Standard Class,LC-16870,OFF-AP-10001626,2.33,3,0.8,-6.3
US-2021-155173,03/06/2021,03/10/2021,Standard Class,JB-16045,OFF-BI-10002982,2.04,1,0.7,-1.5
US-2021-110898,03/06/2021,03/12/2021,Standard Class,LC-16870,OFF-BI-10004656,1.73,4,0.8,-2.76
US-2021-155173,03/06/2021,03/10/2021,Standard Class,JB-16045,TEC-PH-10002538,68.24,3,0.4,-12.51
US-2021-155173,03/06/2021,03/10/2021,Standard Class,JB-16045,TEC-PH-10004586,431.94,2,0.4,-71.99
US-2021-137547,03/07/2021,03/12/2021,Standard Class,EB-13705,TEC-PH-10002365,21.07,3,0.2,1.58
US-2021-137337,03/08/2021,03/12/2021,Standard Class,GB-14575,FUR-FU-10003347,113.6,8,0,44.3
US-2021-169103,03/08/2021,3/13/21,Standard Class,ZC-21910,FUR-FU-10004006,102.36,3,0.2,-3.84
US-2021-140172,03/08/2021,3/13/21,Standard Class,SP-20650,OFF-AP-10004233,207.14,3,0.1,48.33
US-2021-140172,03/08/2021,3/13/21,Standard Class,SP-20650,OFF-AR-10002766,13.9,5,0,3.75
US-2021-137337,03/08/2021,03/12/2021,Standard Class,GB-14575,OFF-BI-10000632,69.46,2,0.2,22.57
US-2021-130400,03/08/2021,03/12/2021,Standard Class,SJ-20125,OFF-BI-10001757,8.86,9,0.8,-14.17
US-2021-106306,03/08/2021,03/08/2021,Same Day,PG-18820,OFF-BI-10003676,9.7,3,0.7,-7.11
US-2021-130400,03/08/2021,03/12/2021,Standard Class,SJ-20125,OFF-EN-10001453,146.35,3,0.2,49.39
US-2021-111976,03/08/2021,03/12/2021,Standard Class,BD-11620,OFF-FA-10004968,5.98,2,0.2,-1.35
US-2021-137337,03/08/2021,03/12/2021,Standard Class,GB-14575,OFF-PA-10001934,12.96,2,0,6.35
US-2021-130400,03/08/2021,03/12/2021,Standard Class,SJ-20125,TEC-AC-10004633,27.96,5,0.2,8.39
US-2021-169103,03/08/2021,3/13/21,Standard Class,ZC-21910,TEC-PH-10001530,1363.96,5,0.2,85.25
US-2021-111976,03/08/2021,03/12/2021,Standard Class,BD-11620,TEC-PH-10002890,108.58,4,0.4,-25.33
US-2021-153269,03/09/2021,03/12/2021,First Class,PS-18760,FUR-CH-10002647,354.9,5,0,88.73
US-2021-153269,03/09/2021,03/12/2021,First Class,PS-18760,OFF-BI-10004632,51.8,4,0,23.31
US-2021-153269,03/09/2021,03/12/2021,First Class,PS-18760,OFF-PA-10001801,17.94,3,0,8.79
US-2021-153269,03/09/2021,03/12/2021,First Class,PS-18760,OFF-ST-10004634,11.21,1,0,3.36
US-2021-120803,03/09/2021,3/13/21,Standard Class,RB-19465,TEC-AC-10004469,199.75,5,0,87.89
US-2021-112977,03/10/2021,3/16/21,Standard Class,CJ-12010,FUR-BO-10003272,176.78,1,0.2,-22.1
US-2021-159016,03/10/2021,03/11/2021,First Class,KF-16285,OFF-PA-10004405,14.9,5,0,7.15
US-2021-108959,03/10/2021,3/14/21,Second Class,MH-17785,OFF-ST-10001272,104.7,1,0.2,6.54
US-2021-122182,03/10/2021,3/14/21,Standard Class,BD-11770,TEC-AC-10002800,39.99,1,0.2,7.5
US-2021-169663,03/10/2021,3/13/21,First Class,RH-19510,TEC-AC-10003038,26.85,3,0,5.1
US-2021-169663,03/10/2021,3/13/21,First Class,RH-19510,TEC-MA-10000984,3357.6,3,0.2,377.73
US-2021-159016,03/10/2021,03/11/2021,First Class,KF-16285,TEC-PH-10002885,4158.91,8,0.2,363.9
US-2021-122511,03/11/2021,03/11/2021,Same Day,BT-11485,FUR-FU-10001037,30.34,4,0.2,9.48
US-2021-146171,03/11/2021,3/15/21,Standard Class,JP-16135,FUR-FU-10004270,76.92,4,0,31.54
US-2021-128902,03/11/2021,3/15/21,Standard Class,MB-18085,FUR-TA-10001095,244.01,2,0.3,-31.37
US-2021-118255,03/11/2021,3/13/21,First Class,ON-18715,OFF-BI-10003291,17.46,2,0,8.21
US-2021-146171,03/11/2021,3/15/21,Standard Class,JP-16135,OFF-ST-10001526,481.32,4,0,125.14
US-2021-118255,03/11/2021,3/13/21,First Class,ON-18715,TEC-AC-10000171,45.98,2,0,19.77
US-2021-127138,03/12/2021,3/15/21,Second Class,DK-13225,FUR-CH-10003746,770.35,3,0.2,77.04
US-2021-127138,03/12/2021,3/15/21,Second Class,DK-13225,OFF-AP-10003842,154.9,5,0,40.27
US-2021-119683,03/12/2021,3/16/21,Second Class,CK-12595,OFF-EN-10001099,29.34,3,0,13.5
US-2021-127138,03/12/2021,3/15/21,Second Class,DK-13225,OFF-EN-10004459,30.56,4,0,14.97
US-2021-115504,03/12/2021,3/17/21,Standard Class,MC-18130,OFF-PA-10003953,12.96,2,0,6.22
US-2021-119270,03/12/2021,3/16/21,Standard Class,SW-20245,OFF-PA-10004022,19.98,2,0,8.99
US-2021-127138,03/12/2021,3/15/21,Second Class,DK-13225,OFF-ST-10002756,676.55,5,0,6.77
US-2021-114013,3/13/21,3/15/21,Second Class,SC-20770,FUR-CH-10004287,386.68,2,0.3,-5.52
US-2021-136301,3/13/21,3/15/21,Second Class,EH-13765,FUR-FU-10004712,28.28,2,0,7.35
US-2021-108637,3/13/21,3/18/21,Standard Class,AB-10060,FUR-FU-10004864,127.88,2,0,40.92
US-2021-159373,3/13/21,3/18/21,Standard Class,LT-17110,FUR-TA-10004619,557.59,5,0.3,0
US-2021-158834,3/13/21,3/16/21,First Class,TW-21025,OFF-AP-10000326,157.92,5,0.2,17.77
US-2021-108637,3/13/21,3/18/21,Standard Class,AB-10060,OFF-AP-10004540,160.32,2,0,44.89
US-2021-119123,3/13/21,3/18/21,Standard Class,DB-13360,OFF-BI-10001036,51.18,7,0.2,19.19
US-2021-114013,3/13/21,3/15/21,Second Class,SC-20770,OFF-BI-10002353,23.16,5,0.7,-15.44
US-2021-159373,3/13/21,3/18/21,Standard Class,LT-17110,OFF-BI-10004141,1.27,2,0.8,-2.16
US-2021-114013,3/13/21,3/15/21,Second Class,SC-20770,OFF-BI-10004318,51.9,1,0.7,-41.52
US-2021-108637,3/13/21,3/18/21,Standard Class,AB-10060,OFF-BI-10004965,46,4,0,20.7
US-2021-159373,3/13/21,3/18/21,Standard Class,LT-17110,OFF-PA-10000659,70.08,5,0.2,24.53
US-2021-114013,3/13/21,3/15/21,Second Class,SC-20770,OFF-PA-10004996,41.24,5,0.2,13.92
